id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
21016,Barbados,Type V5,Plasma,ThetaBase Services,2,3,moderate,1,f,f,"$2,820.0",5567
36733,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,260.0",39013
54251,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,390.0",44885
38981,Gambia,Type V5,Quantum,ThetaBase Services,1,2,flexible,,f,f,"$2,170.0",11506
56022,Rwanda,Type V7,Quantum,ThetaBase Services,1,3,strict,2,t,f,"$1,624.0",19078
6838,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,strict,3,f,f,"$4,757.0",4267
68727,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,338.0",48142
17886,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,moderate,3,f,f,"$1,780.0",48142
24081,Faroe Islands,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,455.0",7069
4627,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",34344
43430,Niue,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,910.0",30311
38039,Barbados,Type V5,Plasma,ThetaBase Services,1,4,moderate,1,t,f,"$3,210.0",35170
19635,Malta,Type F5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$6,720.0",727
44269,Kiribati,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$2,170.0",30118
26992,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,0,f,f,"$1,962.0",44736
22746,Brazil,Type F5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,195.0",17150
41396,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,403.0",8893
64916,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,strict,3,f,f,"$3,340.0",45546
45754,United Kingdom,Type V5,Plasma,ThetaBase Services,1,3,moderate,2,f,f,"$2,560.0",44421
24921,Malta,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$2,820.0",4959
6682,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,650.0",20908
72843,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,strict,,f,f,"$2,807.0",23065
66352,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,flexible,,f,f,"$2,430.0",24941
9728,Barbados,Type V5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,260.0",36422
20095,Costa Rica,Type F5,Quantum,ThetaBase Services,1,3,strict,2,f,f,"$4,055.0",17533
20792,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,690.0",20463
41136,Faroe Islands,Type V5,Plasma,ThetaBase Services,2,6,strict,5,t,f,"$2,430.0",20350
24052,Costa Rica,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,520.0",30453
74968,Switzerland,Type F5,Plasma,ThetaBase Services,4,8,strict,5,t,f,"$8,670.0",33400
34728,Gambia,Type V5,Plasma,ThetaBase Services,1,4,strict,2,f,f,"$6,070.0",34167
7699,Malta,Type V5,Plasma,ThetaBase Services,2,5,strict,2,f,f,"$3,015.0",8929
36206,Switzerland,Type V2,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,234.0",43640
1056,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,494.0",3805
21021,United Kingdom,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,468.0",25530
32877,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,moderate,2,t,f,"$2,495.0",29901
24371,Malta,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$1,585.0",35428
64156,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,585.0",46089
55378,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,moderate,3,f,f,"$3,080.0",26653
70603,Gambia,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,195.0",18781
76442,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,715.0",35176
15714,Niue,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,455.0",9689
13904,United Kingdom,Type V2,Quantum,ThetaBase Services,4,2,strict,1,t,f,"$2,105.0",41478
57728,Estonia,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$2,820.0",7932
67104,Gambia,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,650.0",48934
32160,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,546.0",37632
21354,Barbados,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,494.0",3294
18478,Micronesia,Type V5,Quantum,ThetaBase Services,2,5,moderate,2,f,f,"$2,157.0",44145
20622,Niue,Type F5,Quantum,ThetaBase Services,2,3,moderate,2,t,f,"$1,507.0",9689
3345,Estonia,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,520.0",46598
56243,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,strict,1,f,f,"$3,470.0",1779
54869,Bouvet Island (Bouvetoya),Type Z6,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,650.0",44964
74281,Estonia,Type V5,Quantum,ThetaBase Services,1,2,flexible,,f,f,"$2,417.0",7932
6116,United Kingdom,Type V5,Plasma,ThetaBase Services,1,4,strict,1,f,f,"$1,910.0",15381
67772,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,910.0",37491
67142,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,390.0",24112
66593,Nicaragua,Type V5,Plasma,ThetaBase Services,2,3,strict,2,f,f,"$2,027.0",26089
17492,Niue,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,650.0",6137
8130,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$1,975.0",34108
34516,Switzerland,Type G0,Plasma,ThetaBase Services,1,1,moderate,1,t,f,"$1,780.0",7251
36923,Estonia,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,520.0",43643
40563,Estonia,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,520.0",7251
39287,Anguilla,Type V5,Plasma,ThetaBase Services,3,7,strict,5,f,f,"$2,820.0",44835
13775,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,455.0",46421
33088,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,1,t,f,"$3,015.0",24858
20290,Gambia,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$2,820.0",37375
48660,Rwanda,Type F5,Quantum,ThetaBase Services,3,9,strict,3,f,f,"$2,170.0",366
12633,Gambia,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,520.0",29932
43629,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,moderate,2,t,f,"$1,754.0",38836
6108,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,moderate,2,t,f,"$1,754.0",38836
25883,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,066.0",35352
2549,Niue,Type V5,Plasma,ThetaBase Services,1,3,strict,2,t,f,"$1,845.0",14887
55978,Uzbekistan,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,650.0",49865
75017,Chad,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,325.0",39104
74500,Costa Rica,Type V5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,598.0",39129
67866,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,858.0",45837
3183,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,650.0",43992
31400,Malta,Type G0,Plasma,ThetaBase Services,1,3,strict,1,t,f,"$2,872.0",37646
10451,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,417.0",39467
7783,Pakistan,Type F5,Quantum,ThetaBase Services,1,1,flexible,,f,f,"$1,650.0",8936
71401,Wallis and Futuna,Type V5,Plasma,Warwick Technology Multinational,0,4,moderate,2,f,f,"$1,975.0",2725
75461,Costa Rica,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,195.0",12980
14556,Pakistan,Type F5,Quantum,ThetaBase Services,1,3,moderate,1,f,f,"$1,416.0",11716
42218,Rwanda,Type Z6,Plasma,ThetaBase Services,2,6,flexible,2,f,f,"$2,235.0",20229
17175,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,6,strict,3,t,f,"$2,248.0",24278
54051,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,780.0",34253
74153,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,040.0",47777
44037,Brazil,Type O3,Quantum,ThetaBase Services,6,2,strict,1,t,f,"$2,170.0",10039
75967,Micronesia,Type V5,Plasma,ThetaBase Services,2,2,strict,2,f,f,"$2,170.0",30460
13729,Barbados,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,885.0",19761
15293,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,1,flexible,0,f,f,"$1,637.0",10376
66884,Malta,Type V5,Quantum,ThetaBase Services,1,5,strict,3,t,f,"$2,001.0",15756
27490,Costa Rica,Type V7,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,325.0",24738
17525,Brazil,Type O3,Quantum,ThetaBase Services,6,1,strict,1,t,f,"$1,650.0",10039
2840,Brazil,Type O3,Quantum,ThetaBase Services,6,2,strict,1,t,f,"$2,430.0",10039
12150,Kiribati,Type V2,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,546.0",45941
73006,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,moderate,2,f,f,"$1,910.0",26063
64586,Switzerland,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,195.0",49189
22471,Costa Rica,Type V2,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,845.0",12980
30328,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,377.0",4265
17099,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1,1,moderate,1,t,f,"$1,520.0",6888
6907,Anguilla,Type V5,Plasma,ThetaBase Services,1,4,moderate,1,t,f,"$1,780.0",22097
47661,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$3,405.0",31244
50250,Malta,Type V2,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,520.0",22347
50045,Barbados,Type V5,Plasma,ThetaBase Services,3,5,strict,3,f,f,"$3,795.0",29985
61177,Russian Federation,Type V5,Plasma,ThetaBase Services,1,4,moderate,1,f,f,"$1,988.0",28780
47306,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$1,975.0",41548
42860,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,820.0",6793
69839,Brazil,Type F5,Quantum,ThetaBase Services,6,2,strict,1,t,f,"$2,820.0",10039
55222,Niue,Type V2,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,182.0",40320
69433,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,430.0",10920
18553,Bouvet Island (Bouvetoya),Type G0,Plasma,ThetaBase Services,1,3,moderate,1,f,f,"$2,027.0",25793
58603,Switzerland,Type F5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",7251
71609,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,625.0",30023
774,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,f,f,"$3,795.0",14762
24532,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,strict,2,t,f,"$1,663.0",1846
34260,Costa Rica,Type O3,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,494.0",28992
74574,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,455.0",30930
5147,Estonia,Type F5,Quantum,ThetaBase Services,1,3,flexible,,f,f,"$1,780.0",26513
15116,Malta,Type V2,Quantum,ThetaBase Services,1,2,strict,,f,f,"$1,520.0",47517
44337,Micronesia,Type V5,Plasma,ThetaBase Services,1,1,flexible,1,f,f,"$2,040.0",25602
66752,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,481.0",29058
36230,Malta,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$2,677.0",30090
47511,Estonia,Type F5,Plasma,ThetaBase Services,3,8,strict,6,t,f,"$3,249.0",13474
48638,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,755.0",18269
53360,Guinea,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,560.0",18269
41394,Guinea,Type G0,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$3,340.0",18269
52150,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2,4,moderate,1,f,f,"$3,795.0",18269
23650,Rwanda,Type F5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$3,210.0",46421
29710,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,910.0",42049
14578,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,strict,2,f,f,"$2,651.0",49510
33703,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$4,367.0",17178
48668,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,455.0",12390
76664,Anguilla,Type V5,Plasma,ThetaBase Services,2,3,strict,2,f,f,"$1,780.0",2778
34987,Costa Rica,Type V5,Quantum,ThetaBase Services,1,3,strict,1,f,f,"$1,325.0",24738
13543,Russian Federation,Type V7,Plasma,ThetaBase Services,1,4,moderate,2,t,f,"$2,027.0",25003
45634,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,637.0",47396
60089,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,157.0",42133
43501,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,533.0",28084
50985,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,t,f,"$1,728.0",18202
11121,Malta,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,169.0",15598
42873,Bosnia and Herzegovina,Type F5,Nuclear,Warwick Technology Multinational,1,2,flexible,2,f,f,"$1,195.0",27316
72786,Bosnia and Herzegovina,Type F5,Quantum,ThetaBase Services,1,4,strict,4,f,f,"$1,780.0",27316
1069,Malta,Type Z6,Plasma,ThetaBase Services,1,5,strict,1,f,f,"$2,612.0",1604
19758,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,1,f,f,"$1,845.0",12133
73498,Anguilla,Type V5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,195.0",28781
67427,Niue,Type V5,Plasma,ThetaBase Services,2,5,strict,5,f,f,"$1,767.0",11073
76178,Malta,Type V5,Quantum,ThetaBase Services,1,4,strict,3,t,f,"$2,352.0",35593
10213,Malta,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,715.0",18981
31938,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,170.0",24970
38979,Anguilla,Type V2,Quantum,ThetaBase Services,2,4,flexible,3,f,f,"$1,390.0",35638
511,Brazil,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,585.0",653
13144,Russian Federation,Type V5,Plasma,ThetaBase Services,2,8,strict,4,t,f,"$2,859.0",28833
50700,Micronesia,Type V5,Plasma,ThetaBase Services,1,1,moderate,1,f,f,"$2,040.0",32875
31558,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,strict,0,f,f,"$2,885.0",10462
71722,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,845.0",2255
30810,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,325.0",26063
28173,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,585.0",7233
12857,Wallis and Futuna,Type E3,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$1,715.0",11885
34003,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,547.0",40770
28990,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,468.0",25105
58017,Micronesia,Type V5,Plasma,ThetaBase Services,2,5,strict,2,f,f,"$4,120.0",5743
63590,Malta,Type V5,Quantum,SIT Technology Unlimited,1,2,moderate,1,f,f,"$1,130.0",1360
53906,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,365.0",1548
71992,Malta,Type F5,Quantum,ThetaBase Services,1,3,strict,1,f,f,"$1,507.0",11275
68554,Faroe Islands,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,390.0",47372
16922,Malta,Type V2,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,221.0",11275
6403,Kiribati,Type F5,Quantum,ThetaBase Services,1,4,strict,2,f,f,"$1,702.0",22321
27049,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,3,f,f,"$4,640.0",13365
37036,United Kingdom,Type V5,Quantum,ThetaBase Services,2,4,flexible,2,f,f,"$1,520.0",9616
27602,Guinea,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$3,210.0",13331
19729,Faroe Islands,Type V5,Plasma,ThetaBase Services,3,10,moderate,4,t,f,"$3,405.0",40927
68844,Brazil,Type F5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,455.0",21736
74895,Nicaragua,Type V5,Quantum,ThetaBase Services,1,3,strict,1,t,f,"$1,650.0",25001
45721,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,6,strict,4,f,f,"$2,170.0",15654
66167,Nicaragua,Type V5,Quantum,ThetaBase Services,1,5,strict,1,f,f,"$1,520.0",15572
6919,Gambia,Type V5,Plasma,ThetaBase Services,3,7,strict,4,t,f,"$2,560.0",33823
33607,Nicaragua,Type V5,Plasma,ThetaBase Services,1,5,strict,2,f,f,"$2,040.0",15572
47327,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",43992
28660,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$3,730.0",10433
31752,Niue,Type V2,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,195.0",40320
43385,Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1,2,moderate,0,f,f,"$1,260.0",8930
55227,Anguilla,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$1,780.0",37159
28427,Kiribati,Type F5,Quantum,ThetaBase Services,1,3,strict,2,f,f,"$1,494.0",22321
14894,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,364.0",22321
28859,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,364.0",22321
34975,Kiribati,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,364.0",22321
53392,Nicaragua,Type V5,Plasma,ThetaBase Services,2,6,strict,2,f,f,"$3,860.0",19943
73597,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,585.0",25637
52685,Brazil,Type F5,Quantum,ThetaBase Services,1,2,strict,2,f,f,"$1,585.0",653
42222,Niue,Type O3,Quantum,ThetaBase Services,1,1,strict,0,f,f,"$1,364.0",653
61925,United Kingdom,Type F5,Quantum,ThetaBase Services,1,4,strict,3,t,f,"$1,325.0",39713
55947,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,221.0",39713
69379,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,430.0",29422
69242,Bouvet Island (Bouvetoya),Type Z6,Plasma,ThetaBase Services,3,7,strict,4,f,f,"$3,015.0",2814
23346,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,5,strict,4,f,f,"$2,170.0",41165
10373,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,strict,1,t,f,"$2,885.0",6224
72119,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,650.0",22154
71983,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,040.0",17771
10074,Barbados,Type V5,Quantum,ThetaBase Services,1,2,strict,2,t,f,"$1,715.0",5647
57324,Malta,Type V5,Plasma,ThetaBase Services,1,5,strict,2,f,f,"$3,470.0",12032
33313,Malta,Type V5,Quantum,ThetaBase Services,1,4,strict,2,f,f,"$1,390.0",12032
58976,Barbados,Type G0,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$1,871.0",51
129,Barbados,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,t,f,"$2,690.0",6200
48180,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,338.0",24726
25175,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,455.0",25637
49504,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$4,770.0",34445
30792,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,3,strict,2,t,f,"$1,650.0",17694
45153,Anguilla,Type V5,Plasma,ThetaBase Services,2,3,strict,2,f,f,"$1,910.0",16539
51356,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3,6,moderate,4,f,f,"$2,417.0",15356
27023,Malta,Type V5,Plasma,ThetaBase Services,1,2,strict,2,f,f,"$2,105.0",48602
53476,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$2,820.0",32603
73596,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$3,990.0",32603
41589,Russian Federation,Type G0,Plasma,ThetaBase Services,1,3,strict,1,t,f,"$2,872.0",37646
34146,Niue,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,416.0",48671
1350,Costa Rica,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,260.0",48349
61747,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,221.0",7051
61765,Niue,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,169.0",41341
23141,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1,4,strict,3,t,f,"$1,949.0",31074
67374,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,455.0",36196
69301,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,455.0",39895
25737,Russian Federation,Type V5,Plasma,ThetaBase Services,1,5,strict,2,f,f,"$1,845.0",7696
76216,Barbados,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,975.0",42114
17304,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,2,5,moderate,4,t,f,"$1,949.0",8418
10564,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,430.0",43542
60003,Bouvet Island (Bouvetoya),Type E3,Quantum,ThetaBase Services,1,4,moderate,1,f,f,"$1,650.0",36686
7773,Niue,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,312.0",42860
18305,Niue,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,650.0",30788
61052,Niue,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,286.0",21363
61559,United Kingdom,Type V5,Quantum,ThetaBase Services,2,1,moderate,1,f,f,"$1,286.0",4657
36490,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,650.0",39895
43117,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,455.0",11034
32400,Bosnia and Herzegovina,Type Z6,Plasma,ThetaBase Services,2,3,moderate,2,t,f,"$1,871.0",42183
59191,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,4,moderate,2,t,f,"$1,767.0",35273
64124,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$2,352.0",20251
76782,Nicaragua,Type E3,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,715.0",46082
40426,Niue,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$2,170.0",41494
14797,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,2,f,f,"$2,001.0",8223
75750,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,strict,1,t,f,"$3,054.0",43891
59343,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,2,moderate,2,f,f,"$1,910.0",11876
75305,Barbados,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$2,300.0",1003
3428,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,300.0",44234
54733,Barbados,Type V5,Plasma,ThetaBase Services,2,6,strict,3,t,f,"$3,067.0",48769
21828,Wallis and Futuna,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,754.0",13444
36546,Micronesia,Type V5,Plasma,ThetaBase Services,3,8,moderate,6,f,f,"$3,730.0",20881
1406,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,585.0",22321
33888,Nicaragua,Type V5,Plasma,ThetaBase Services,4,7,moderate,4,f,f,"$2,924.0",9777
11906,Micronesia,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,611.0",41880
50444,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$3,080.0",38153
24401,Pakistan,Type F5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,170.0",36707
7027,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,352.0",46852
70543,Costa Rica,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,248.0",46689
34810,Nicaragua,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$2,157.0",15559
52907,Indonesia,Type V2,Quantum,ThetaBase Services,1,2,flexible,2,t,f,"$1,221.0",13686
15129,Kiribati,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,390.0",1998
38295,Malta,Type Z6,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$15,820.0",36935
